@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
18608,'','Bug 967785 update fxa landing image\nThis affects three different apps, so opening as one PR with three reviewers.\r\n\r\nUpdating the landing pages in system, FTE, and settings to match the [spec](https://bug960130.bugzilla.mozilla.org/attachment.cgi?id=8395908), replacing the "firefox icon in a cloud" image with just a firefox image.'
18607,'','Bug 1000445 - [Home2] Add browser icon bookmark\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1000445'
18606,'',"Bug 1000407 - Add hidden WiFi debugging setting. r=vingtetun\nAdds an option to control WiFi debugging.\r\n\r\nRight now, this does nothing. I've hidden it by default, and used another setting (with no UI control) to determine if it's visible. I'd like to keep this hidden until it actually has some effect."
18605,'','Bug 1000315 - Part 2: Prompt user for confirmation when uninstalling app...\n....'
18604,'','Bug 998111 - Fix race condition while starting and stopping tilted UI. r...\n...=gweng'
18603,'','Bug 1000334 - Add a method to GaiaData to return the gaia version\n'
18602,'','Bug 1000214 - [music] Update progress bar when display is suspended and ...\n...audio paused'
18601,'','Bug 999572 - Fix settingsService usage in NetworkGeolocationProvider.js\n'
18600,'','Bug 1000337 - Correct notification title checking in integration test\n'
18599,'','Bug 951069 - Month view visual refresh r=millermedeiros\n![screen shot 2014-05-05 at 13 22 31](https://cloud.githubusercontent.com/assets/535859/2854810/54eb53ba-d155-11e3-81f7-e260865aadf0.png)\r\n'
18598,'','Bug 999475 - Allows overloading SETTINGS_PATH with env variable. r=yurenju\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999475'
18597,'','Bug 999553 - Reenable most disabled unit tests on TBPL r=jgriffin\n'
18596,'','Everything.me on Tarako\nExperiments, see bug 997611.'
18595,'','Bug 1000176 - Investigate and fix failure in test_sms_with_attachments\n'
18594,'',"Bug 998478 - [Camera] [Madai] The setting menu button when open doesn't ...\n...overlap with the hud button"
18593,'','Bug 999436 - Import services dependencies\nPart 3: Contacts .js files'
18592,'','Bug 1000062 - Delete some more redundant tests\n'
18591,'','Bug 991453 - [Sora][Clock]MS flashed a white screen when press power key...\n... to light screen.'
18590,'','Bug 1000176 - [v1.4] Investigate and fix failure in test_sms_with_attach...\n...ments'
18589,'','Bug 973456 - Refactor keyboard panels using AMD r=evelyn\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=973456'
18588,'',"Bug 998478 - [Camera] [Madai] The setting menu button when open doesn't\noverlap with the hud button"
18587,'','Bug 1000172 - Prevent scripts defining global from being removed during the optimization r=evelyn\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1000172'
18586,'','Bug 998917 - Keyboard keys are reversed in RTL locales\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=998917'
18585,'','Bug 1000062 - Delete some more redundant tests\n'
18584,'','Bug 1000130 - Clean up bootstrap mozL10n API use in Gallery\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=1000130'
18583,'','Bug 1000096 - window activities not changing hash fragment\n'
18582,'','Bug 972573 - Add cancel button on the selection screen\nPlease review it. \r\n<Modification>\r\n* Not use system value_selector\r\n\r\nTested:\r\n* Unit test OK\r\n* Actual user operation on KEON device OK'
18581,'','Bug 993188 - Clean up mozL10n.ready\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=993188'
18580,'',"Bug 997701 - Set TonePlayer's channel when creating the audi element.\n"
18579,'','Bug 996645 - Data Connection switch is not waiting for the Connection to...\n... be "active" before switching to the the on state'
18578,'','Bug 1000059 - smoketest= tag is missing from some manifest files\n'
18577,'','Bug 999478 - Free the preloaded callscreen under memory pressure\n'
18576,'','Bug 950673 - Delay animationend event until active app loaded\nConflicts:\r\n\tapps/system/js/app_transition_controller.js'
18575,'','Bug 999506 - Detect the device_root before pushing/clearing files from t...\n...he device, remove hardcoded references to /sdcard'
18574,'',"Bug997924v1.3t\nBug 997924 - Make sure the preloaded callscreen doesn't keep an audio channel open"
18573,'',"Bug 997924 - Make sure the preloaded callscreen doesn't keep an audio channel open\nBug 997924 - Make sure the preloaded callscreen doesn't keep an audio channel open"
18572,'','Bug 963021 - [Messages][Refresh] Add CSS tweaks for SMS based on new List component from BB\n'
18571,'','Bug 989923 - [Contacts][Refactor] New app to host Contacts DataStore in dev apps\n'
18570,'','Bug 993273 - Ensure FxA dialog is created hidden\n'
18569,'','Bug 985333 - [Keyboard UX update][User Story] Default Upper case layout\nand typing hints.'
18568,'','Bug 898348 - (lockscreen-as-app) Prototype isolating the lockscreen as a separate application\n'
18567,'','Bug 999946 - Some Accessibility settings are not localized. r=evelyn\n'
18566,'','Bug 998263 - [Tarako][Gallery][Video]Image/Video file size is incorrect\n'
18565,'','Bug 973454 - [settings] refactor App permissions panel with AMD pattern\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=973454'
18564,'','Bug 997791 - Only set wifi.enabled when it is changed. r=arthurcc a=1.3T\n'
18563,'','Bug 895484 - [SMS] Handle a share URL activity\n'
18562,'',"Bug 995158 - NFC: Don't use lockScreen.enabled to check screen lock in nfc_manager.js. r=alive\n"
18561,'','Bug 987427 - [B2G][Calendar] Notifications for calendar alarms set for 2 hours before the event are incorrect r=gaye r=stas\n'
18560,'','Bug 999939 - [MADAI][CAMERA] No effect on camera option menu back button\nBug 999939 - [MADAI][CAMERA] No effect on camera option menu back button'
18559,'','Bug 999924 - [Madai][Camera] Change to 180 degree, indicator position is...\nBug 999924 - [Madai][Camera] Change to 180 degree, indicator position is...'
18558,'','Bug 999907 - Validate wifi capabilities by checking both undifined and null. r=arthurcc\n'
18557,'','Bug 993832 - wrong multi-res resource file name\nConflicts:\r\n\tapps/homescreen/everything.me/images/Wallpaper@2.25x.png'
18556,'','Bug 968666 - multilocale.js should be a standalone build script which ca...\n...n be executed by macro |run-js-command|'
18555,'','Bug 997064: Do not call navigator.mozFMRadio from system app.\n'
18554,'','Revert "Merge pull request #18367 from RudyLu/keyboard/Bug993952-squash"\nThis reverts commit 2aa585a17b4df8ee2ae279b4ee80ff3b1ae9ab9f, reversing\r\nchanges made to fec20f4979f0dc740bf10ac5703dae70ae0e7803.'
18553,'','Bug 973445 - [settings] refactor Sound panel with AMD pattern\n- add tone tests'
18552,'','Bug 999537 - [Music2] Icon paths are wrong\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999537\r\n'
18551,'','Bug 975535 - marketplace update to include latest icons\n'
18550,'','Bug 949439 - Add progress bar to SIM Manager\n'
18549,'','Bug 999747 - Add --browser-arg support to Gaia unit Python runner, r=ahal\n'
18548,'','Bug 999574 - Runapp CLI argument fails to display application\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999574'
18547,'','Bug 999332 - Contact\'s name appears below the "X" button\n'
18546,'',"Bug 979636 - Unit tests for video app -- showPlayer unit tests\nOne issue with the showPlayer unit tests is that the video player element considers the player to be seeking in setVideoUrl. That is, for all the showPlayer unit tests, dom.player.seeking is always true resulting in the tests needing to account for the asynchronous behavior of waiting for dom.player.onseeked to be called.\r\n\r\nI don't know why the player thinks it is seeking during the unit tests. Ideally, the tests would be able to specify/configure the tests such that sometimes the player is seeking and sometimes not; this I have not been able to do."
18545,'','Bug 999707 - FOUC when English is not the default language but is currently used\n'
18544,'','Bug 997667 - [Building Blocks] Arrow button text should be centered\n'
18543,'','Bug 999676 - [System] Remove un-needed homescreen visibility setting r=alive\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999676'
18542,'','Bug 992081 - Adding an indentification overlay while swiping sheets\nAnd hardening the edge gestures.'
18541,'','Bug 996594 - [Camera][Madai] Settings font size - The setting text is bi...\n...gger than the list of values'
18540,'',"Bug 997799 - added necessary aria roles to improve search's accessibilit...\n...y."
18539,'','Bug 997920 - Deactivate Rocketbar with cancel button\n'
18538,'','Bug 999553 - Reenable most disabled unit tests on TBPL r=jgriffin\n'
18537,'','Bug 999545 - Callscreen app needs write access to settings\n'
18536,'',"Bug 999520 - Update keyboard app's dismiss method to work on v1.3 too\n"
18535,'','Bug 999436 - Import services dependencies\nPart 2: Utilities'
18534,'','Bug 998896 - Change location of play/pause in Python HTML5 player app ob...\n...ject'
18533,'','Bug 999461 - Unxfail test_everythingme_add_collection bug Bug 995949 is ...\n...fixed'
18532,'','Bug 998799 - alameda.js depends toString()-ing functions\nv1.3t manual merge of master commit 2abac39da5cf2c600df1a8ff25bf0d69420043b8'
18531,'','Bug 962918 - Update gaia-node-modules to v1.1.7\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=962918'
18530,'','Bug 985995 - BB . Visual Refresh. Create separate headers for Comms Apps\n'
18529,'','Bug 998044 - Fixing a bad merge causing the CallScreen to be init twice.\n'
18528,'','Bug 998914 - [Settings] Cannot preselect the APN correctly if there are several APNs with the same carrier name (follow-up bug 991628)\nSee bug https://bugzilla.mozilla.org/show_bug.cgi?id=998914 please.'
18527,'','Bug 999436 - Move import-services dependencies\nPart 1: Locales'
18526,'','Bug 998328 - [B2G][Status Bar] Show status icons when remote debugging.\nWIP.'
18525,'','Bug 987383 - Disable the screenshot on timeout introduced by bug 962918 r=kgrandon\nBased on Kevin Grandon initial patch.'
18524,'','Bug 968709 - Allow system app to listen to bluetooth-pairing-request.\n'
18523,'','Bug 998905 - After importing contacts photos are not shown in the contac...\n...ts list'
18522,'','Bug 989742 - [Tarako][Settings][Bluetooth] Unable to pair devices when a foreground app(not Settings app) is running.\n* Migrate pairing process from Settings app to Bluetooth app.\r\n* Enabled Bluetooth app run in-process.\r\n* There is no way to identify pairing process in active/passive mode.'
18521,'',"Bug 997924 - Make sure the preloaded callscreen doesn't keep an audio channel open\n"
18520,'',"Bug 999355 - Wait for 'render' class on appWindow to denote Gaia startup...\n... r=bebe"
18519,'','Bug 968661 - Extract new build module webapp-shared.js from webapp-zip.j...\n...s'
18518,'','Bugzilla/985037 master/lockscreen window visibility\n'
18517,'','Bug 990580 - backout sleep(10) workaround\n'
18516,'','Bug 991906 - [B2G][Homescreen] Long pressing an App that opened in Lands...\n...cape mode will cause the Dock apps to shift'
18515,'','Bug 995949 - Cannot add smart collection to homescreen [r=ranbena]\n'
18514,'','Bug 972876 -  [Calendar] vector icons for event detail 1.4 visual refresh\nAdd vector icons, included:\r\n* right arrow icon\r\n* today icon\r\n* attachment icon\r\n* download icon\r\nhttp://bugzil.la/972876'
18513,'','Bug 991547 - Reload tabs when crashed in background. r=benfrancis\n'
18512,'','Bug 998845 - [System] set the last play status to STOPPED if the media app is killed before the incoming call\n'
18511,'','Bug 998776 - [Follow up of Bug 991446] Fix the broken coverage result on console\n'
18510,'','Bug 997578 - Answer incoming call after handup active call\n'
18509,'','Bug 991262 - WIP patch for race conditions with runapp cli var\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=991262'
18508,'','Bug 992226 - Awesomescreen leaks blob URLs for favicons\n'
18507,'','Bug 970148 - Support for simple pairing record\n'
18506,'','Bug 991831 -[B2G][Tarako][Cost Control] The data usage bar in the notifi...\n...cations pull-down menu loads in slowly'
18505,'','Bug 999195 - Clean up bootstrap mozL10n API use in Emergency Call\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999195'
18504,'',"Bug 997309 - Don't unset 'findmydevice.enabled' in the settings when already logged in\n"
18503,'','Bug 951069 - Month view visual refresh\n'
18502,'','Bug 999163 - Clean up bootstrap mozL10n API use in FTU\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999163'
18501,'','Bug 999155 - Clean up bootstrap mozL10n API use in Contacts\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999155'
18500,'','Bug 999138 - Clean up bootstrap mozL10n API use in Clock\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=999138'
18499,'','Bug 962918 - make test-perf override onScriptTimeout\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=962918'
18498,'','Bug 996291 - mozL10n bootstrap code cleanup in Calendar\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=996291'
18497,'','Bug 999110 - warning about no shutdown method in bootstrap.js for browse... (r=vingtetun)\n...r-helper (r=vingtetun)'
18496,'',"Bug 999057 - [B2G][1.4][l10n] 'Dump Layers Tree' string is not localized\n"
18495,'','Bug 985598 - [email] Double-triggering of share/new activity by clicking on a mailto link results in black screen\nv1.3 branch merge from master of commit c3b1f1fe0ee3e00903858333412b6de94f194629'
18494,'','Bug 998255 - [System] FTU launcher race conditions\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=998255'
18493,'','Bug 969609 - [B2G][Email]Opening an email notification then pressing back in the email app leads to a black screen.\nManual v1.3 branch merge from master commit 2a439c1dd68b9336b7b0ff14df9b742943aa61bf'
18492,'','Bug 991856 - [Camera][Madai] Implement the new design for the focus ring\n'
18491,'','Bug 998024 - added a11y test for status bar icons visibility.\nDepends on #18490.'
18490,'',"Bug 998951 - removed rocketbar-form hidden class processing from rocketb...\n...ar's focus/blur handlers."
18489,'','Bug 996976 - Intermittent system/test/unit/icc_test.js | STK (icc) > launchStkCommand: STK_CMD_GET_INPUT | Error: expected false to equal true | "after each" hook | this.sinon is null\n'
18488,'','Bug 991897 - [B2G][Tarako][Browser] Adding a webpage to the homescreen i...\n...s not functioning correctly'
18487,'','Bug 998757 - Follow-up, update gaia_node_modules.revision\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=998757'
18486,'','Bug 998213 - [Tarako][Keyboard] Unable to input keys after doing some st...\n...eps\r\n\r\n - Wait for initializing the layout and IM engine and then show the\r\n   keyboard.'
